date,mine_sector,rainfall_mm_day,temperature_c,soil_moisture_pct,fleet_capacity_pct,blasting_events,target_yield_mt,actual_yield_mt,shortfall_mt,condition_type,root_cause,suggested_action,feasibility_pct,recovered_yield_mt
2023-02-07,Mansar West Mine,9.2,29.1,27.0,93.5,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,92.5,0
2023-02-07,Dongri Buzurg Mine,9.2,29.1,27.0,93.5,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,95.0,0
2023-02-07,Ukwa East Mine,9.2,29.1,27.0,93.5,4,1500,10979,4021,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,86.0,4021
2023-02-08,Balaghat Central Mine,4.0,20.2,29.7,59.7,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,92.7,14800
2023-02-08,Mansar West Mine,4.0,20.2,29.7,59.7,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,87.5,14800
2023-02-08,Dongri Buzurg Mine,4.0,20.2,29.7,59.7,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,96.0,14800
2023-02-08,Ukwa East Mine,4.0,20.2,29.7,59.7,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.0,14800
2023-02-09,Balaghat Central Mine,3.2,23.4,41.1,84.3,2,1500,13169,1831,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.3,1831
2023-02-09,Mansar West Mine,3.2,23.4,41.1,84.3,2,1500,13903,1097,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,94.7,1097
2023-02-09,Dongri Buzurg Mine,3.2,23.4,41.1,84.3,2,1500,14430,570,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,97.2,570
2023-02-09,Ukwa East Mine,3.2,23.4,41.1,84.3,2,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,94.1,0
2023-02-10,Balaghat Central Mine,7.0,27.3,34.5,72.4,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,95.9,14800
2023-02-10,Mansar West Mine,7.0,27.3,34.5,72.4,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,85.6,14800
2023-02-10,Dongri Buzurg Mine,7.0,27.3,34.5,72.4,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,91.3,14800
2023-02-10,Ukwa East Mine,7.0,27.3,34.5,72.4,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,94.5,14800
2023-02-11,Balaghat Central Mine,3.0,22.1,40.3,77.6,3,1500,12886,2114,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,94.9,2114
2023-02-11,Mansar West Mine,3.0,22.1,40.3,77.6,3,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.7,0
2023-02-11,Dongri Buzurg Mine,3.0,22.1,40.3,77.6,3,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.0,0
2023-02-11,Ukwa East Mine,3.0,22.1,40.3,77.6,3,1500,12859,2141,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.7,2141
2023-02-12,Balaghat Central Mine,17.0,28.1,22.6,79.3,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.7,0
2023-02-12,Mansar West Mine,17.0,28.1,22.6,79.3,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,87.4,0
2023-02-12,Dongri Buzurg Mine,17.0,28.1,22.6,79.3,4,1500,14292,708,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.8,708
2023-02-12,Ukwa East Mine,17.0,28.1,22.6,79.3,4,1500,12834,2166,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,95.4,2166
2023-02-13,Balaghat Central Mine,12.8,28.6,18.9,63.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,93.2,14800
2023-02-13,Mansar West Mine,12.8,28.6,18.9,63.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,93.0,14800
2023-02-13,Dongri Buzurg Mine,12.8,28.6,18.9,63.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,92.2,14800
2023-02-13,Ukwa East Mine,12.8,28.6,18.9,63.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.5,14800
2023-02-14,Balaghat Central Mine,16.5,30.4,40.5,88.0,2,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,92.9,0
2023-02-14,Mansar West Mine,16.5,30.4,40.5,88.0,2,1500,13178,1822,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,90.8,1822
2023-02-14,Dongri Buzurg Mine,16.5,30.4,40.5,88.0,2,1500,13921,1079,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,86.0,1079
2023-02-14,Ukwa East Mine,16.5,30.4,40.5,88.0,2,1500,12681,2319,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,85.1,2319
2023-02-15,Balaghat Central Mine,0.8,28.5,17.2,61.0,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,95.8,14800
2023-02-15,Mansar West Mine,0.8,28.5,17.2,61.0,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,93.2,14800
2023-02-15,Dongri Buzurg Mine,0.8,28.5,17.2,61.0,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,96.6,14800
2023-02-15,Ukwa East Mine,0.8,28.5,17.2,61.0,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.7,14800
2023-02-16,Balaghat Central Mine,11.1,26.0,34.3,87.9,1,1500,14514,486,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,87.0,486
2023-02-16,Mansar West Mine,11.1,26.0,34.3,87.9,1,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,89.5,0
2023-02-16,Dongri Buzurg Mine,11.1,26.0,34.3,87.9,1,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,97.3,0
2023-02-16,Ukwa East Mine,11.1,26.0,34.3,87.9,1,1500,13384,1616,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,89.2,1616
2023-02-17,Balaghat Central Mine,3.0,27.5,27.8,86.9,1,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,87.5,0
2023-02-17,Mansar West Mine,3.0,27.5,27.8,86.9,1,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,95.2,0
2023-02-17,Dongri Buzurg Mine,3.0,27.5,27.8,86.9,1,1500,13497,1503,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,92.2,1503
2023-02-17,Ukwa East Mine,3.0,27.5,27.8,86.9,1,1500,11667,3333,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,92.1,3333
2023-02-18,Balaghat Central Mine,2.2,25.5,23.4,66.9,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,92.8,14800
2023-02-18,Mansar West Mine,2.2,25.5,23.4,66.9,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,89.4,14800
2023-02-18,Dongri Buzurg Mine,2.2,25.5,23.4,66.9,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,89.2,14800
2023-02-18,Ukwa East Mine,2.2,25.5,23.4,66.9,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.3,14800
2023-02-19,Balaghat Central Mine,15.1,26.3,38.4,76.6,2,1500,6843,8157,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,95.4,8157
2023-02-19,Mansar West Mine,15.1,26.3,38.4,76.6,2,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,88.3,0
2023-02-19,Dongri Buzurg Mine,15.1,26.3,38.4,76.6,2,1500,14907,93,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,97.3,93
2023-02-19,Ukwa East Mine,15.1,26.3,38.4,76.6,2,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,94.1,0
2023-02-20,Balaghat Central Mine,18.5,25.1,36.3,65.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.8,14800
2023-02-20,Mansar West Mine,18.5,25.1,36.3,65.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,95.3,14800
2023-02-20,Dongri Buzurg Mine,18.5,25.1,36.3,65.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,97.8,14800
2023-02-20,Ukwa East Mine,18.5,25.1,36.3,65.8,2,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,88.7,14800
2023-02-21,Balaghat Central Mine,10.7,26.6,39.3,85.8,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,87.4,0
2023-02-21,Mansar West Mine,10.7,26.6,39.3,85.8,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.5,0
2023-02-21,Dongri Buzurg Mine,10.7,26.6,39.3,85.8,5,1500,14989,11,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,88.4,11
2023-02-21,Ukwa East Mine,10.7,26.6,39.3,85.8,5,1500,14407,593,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,88.4,593
2023-02-22,Balaghat Central Mine,13.8,31.6,17.0,76.1,4,1500,12009,2991,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,87.5,2991
2023-02-22,Mansar West Mine,13.8,31.6,17.0,76.1,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,96.5,0
2023-02-22,Dongri Buzurg Mine,13.8,31.6,17.0,76.1,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.3,0
2023-02-22,Ukwa East Mine,13.8,31.6,17.0,76.1,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.3,0
2023-02-23,Balaghat Central Mine,13.9,27.6,35.6,97.4,4,1500,10369,4631,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,88.2,4631
2023-02-23,Mansar West Mine,13.9,27.6,35.6,97.4,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,97.8,0
2023-02-23,Dongri Buzurg Mine,13.9,27.6,35.6,97.4,4,1500,12461,2539,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,95.5,2539
2023-02-23,Ukwa East Mine,13.9,27.6,35.6,97.4,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,86.2,0
2023-02-24,Balaghat Central Mine,5.5,25.7,43.3,70.9,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,95.2,14800
2023-02-24,Mansar West Mine,5.5,25.7,43.3,70.9,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.7,14800
2023-02-24,Dongri Buzurg Mine,5.5,25.7,43.3,70.9,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.6,14800
2023-02-24,Ukwa East Mine,5.5,25.7,43.3,70.9,5,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,87.0,14800
2023-02-25,Balaghat Central Mine,16.0,26.7,42.8,92.0,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.2,0
2023-02-25,Mansar West Mine,16.0,26.7,42.8,92.0,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,88.3,0
2023-02-25,Dongri Buzurg Mine,16.0,26.7,42.8,92.0,5,1500,10349,4651,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,92.1,4651
2023-02-25,Ukwa East Mine,16.0,26.7,42.8,92.0,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.2,0
2023-02-26,Balaghat Central Mine,4.7,23.9,37.0,64.7,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,89.2,14800
2023-02-26,Mansar West Mine,4.7,23.9,37.0,64.7,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,89.9,14800
2023-02-26,Dongri Buzurg Mine,4.7,23.9,37.0,64.7,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,91.0,14800
2023-02-26,Ukwa East Mine,4.7,23.9,37.0,64.7,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,85.8,14800
2023-02-27,Balaghat Central Mine,7.3,26.8,35.5,61.6,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,93.4,14800
2023-02-27,Mansar West Mine,7.3,26.8,35.5,61.6,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,91.4,14800
2023-02-27,Dongri Buzurg Mine,7.3,26.8,35.5,61.6,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,94.8,14800
2023-02-27,Ukwa East Mine,7.3,26.8,35.5,61.6,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,94.3,14800
2023-02-28,Balaghat Central Mine,10.6,20.9,36.1,55.3,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,95.2,14800
2023-02-28,Mansar West Mine,10.6,20.9,36.1,55.3,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,85.8,14800
2023-02-28,Dongri Buzurg Mine,10.6,20.9,36.1,55.3,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,88.1,14800
2023-02-28,Ukwa East Mine,10.6,20.9,36.1,55.3,1,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,88.6,14800
2023-03-01,Balaghat Central Mine,9.9,44.8,22.6,92.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,92.4,12025
2023-03-01,Mansar West Mine,9.9,44.8,22.6,92.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,95.1,12025
2023-03-01,Dongri Buzurg Mine,9.9,44.8,22.6,92.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,97.8,12025
2023-03-01,Ukwa East Mine,9.9,44.8,22.6,92.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,95.9,12025
2023-03-02,Balaghat Central Mine,9.6,42.9,41.1,81.8,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.2,12025
2023-03-02,Mansar West Mine,9.6,42.9,41.1,81.8,1,1500,6429,8571,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.1,5571
2023-03-02,Dongri Buzurg Mine,9.6,42.9,41.1,81.8,1,1500,5000,16278,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,92.1,10580
2023-03-02,Ukwa East Mine,9.6,42.9,41.1,81.8,1,1500,5000,18259,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.6,11868
2023-03-03,Balaghat Central Mine,16.5,39.0,34.1,62.5,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,92.9,14800
2023-03-03,Mansar West Mine,16.5,39.0,34.1,62.5,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,87.0,14800
2023-03-03,Dongri Buzurg Mine,16.5,39.0,34.1,62.5,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,96.4,14800
2023-03-03,Ukwa East Mine,16.5,39.0,34.1,62.5,4,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,88.9,14800
2023-03-04,Balaghat Central Mine,16.8,42.4,43.1,67.0,3,1500,5000,14352,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,91.5,9328
2023-03-04,Mansar West Mine,16.8,42.4,43.1,67.0,3,1500,5000,14199,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.6,9229
2023-03-04,Dongri Buzurg Mine,16.8,42.4,43.1,67.0,3,1500,5000,17172,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,90.4,11161
2023-03-04,Ukwa East Mine,16.8,42.4,43.1,67.0,3,1500,5000,13325,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,90.3,8661
2023-03-05,Balaghat Central Mine,1.4,36.8,42.4,90.3,4,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,97.8,0
2023-03-05,Mansar West Mine,1.4,36.8,42.4,90.3,4,1500,8009,6991,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,85.3,6991
2023-03-05,Dongri Buzurg Mine,1.4,36.8,42.4,90.3,4,1500,14380,620,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,89.4,620
2023-03-05,Ukwa East Mine,1.4,36.8,42.4,90.3,4,1500,10653,4347,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,87.8,4347
2023-03-06,Balaghat Central Mine,16.1,45.0,29.8,96.5,5,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,92.7,12025
2023-03-06,Mansar West Mine,16.1,45.0,29.8,96.5,5,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,85.9,12025
2023-03-06,Dongri Buzurg Mine,16.1,45.0,29.8,96.5,5,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.4,12025
2023-03-06,Ukwa East Mine,16.1,45.0,29.8,96.5,5,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.8,12025
2023-03-07,Balaghat Central Mine,3.8,42.2,20.2,57.1,1,1500,5000,13378,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,96.1,8695
2023-03-07,Mansar West Mine,3.8,42.2,20.2,57.1,1,1500,5000,16195,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.3,10526
2023-03-07,Dongri Buzurg Mine,3.8,42.2,20.2,57.1,1,1500,5000,13496,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.7,8772
2023-03-07,Ukwa East Mine,3.8,42.2,20.2,57.1,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,91.7,12025
2023-03-08,Balaghat Central Mine,3.7,40.3,35.6,82.5,4,1500,5000,14973,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,97.5,9732
2023-03-08,Mansar West Mine,3.7,40.3,35.6,82.5,4,1500,7711,7289,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.7,4737
2023-03-08,Dongri Buzurg Mine,3.7,40.3,35.6,82.5,4,1500,5000,10095,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,92.4,6561
2023-03-08,Ukwa East Mine,3.7,40.3,35.6,82.5,4,1500,9858,5142,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,90.5,3342
2023-03-09,Balaghat Central Mine,4.1,44.3,42.5,94.0,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.1,12025
2023-03-09,Mansar West Mine,4.1,44.3,42.5,94.0,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.6,12025
2023-03-09,Dongri Buzurg Mine,4.1,44.3,42.5,94.0,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,93.0,12025
2023-03-09,Ukwa East Mine,4.1,44.3,42.5,94.0,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.4,12025
2023-03-10,Balaghat Central Mine,7.7,44.1,39.0,90.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.4,12025
2023-03-10,Mansar West Mine,7.7,44.1,39.0,90.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.2,12025
2023-03-10,Dongri Buzurg Mine,7.7,44.1,39.0,90.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,90.3,12025
2023-03-10,Ukwa East Mine,7.7,44.1,39.0,90.3,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,93.6,12025
2023-03-11,Balaghat Central Mine,7.9,43.3,21.8,96.9,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,92.9,12025
2023-03-11,Mansar West Mine,7.9,43.3,21.8,96.9,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.3,12025
